ปีการศึกษา,รหัสนักเรียน,คำนำหน้า,ชื่อ,นามสกุล,ชั้นปี,ห้อง,เลขที่ในห้อง,ระดับ,สถานะ,ชื่อผู้ปกครอง,ความสัมพันธ์,เบอร์โทรผู้ปกครอง
2569,2569000394,เด็กหญิง,ธัญชนก,เพียรดี,10,ม.4/1,17,highschool,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1394
2569,2569000395,เด็กชาย,ภูวนาท,เพียรดี,11,ม.5/1,17,highschool,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1395
2569,2569000396,เด็กหญิง,แพรวา,เพียรดี,12,ม.6/1,17,highschool,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1396
2569,2569000397,เด็กชาย,อนาวิน,เพียรดี,1,ป.1/2,17,primary,active,นายผู้ปกครอง เพียรดี,บิดา,082-222-1397
2569,2569000398,เด็กหญิง,พิมพ์ชนก,เพียรดี,2,ป.2/2,17,primary,active,นางผู้ปกครอง เพียรดี,มารดา,082-222-1398
2569,2569000399,เด็กชาย,ชยุต,เพียรดี,3,ป.3/2,17,primary,active,นายผู้ปกครอง เพียรดี,ผู้ปกครอง,082-222-1399
2569,2569000400,เด็กหญิง,ศศิธร,เพียรดี,4,ป.4/2,17,primary,active,นางผู้ปกครอง เพียรดี,ญาติ,082-222-1400
2569,2569000401,เด็กชาย,ธนภัทร,ร่าเริง,5,ป.5/2,17,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1401
2569,2569000402,เด็กหญิง,มินตรา,ร่าเริง,6,ป.6/2,17,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1402
2569,2569000403,เด็กชาย,ปุณณวิช,ร่าเริง,7,ม.1/2,17,secondary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1403
2569,2569000404,เด็กหญิง,ณิชา,ร่าเริง,8,ม.2/2,17,secondary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1404
2569,2569000405,เด็กชาย,กิตติพงศ์,ร่าเริง,9,ม.3/2,17,secondary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1405
2569,2569000406,เด็กหญิง,อริสา,ร่าเริง,10,ม.4/2,17,highschool,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1406
2569,2569000407,เด็กชาย,พชรพล,ร่าเริง,11,ม.5/2,17,highschool,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1407
2569,2569000408,เด็กหญิง,ชนัญชิดา,ร่าเริง,12,ม.6/2,17,highschool,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1408
2569,2569000409,เด็กชาย,วรเมธ,ร่าเริง,1,ป.1/1,18,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1409
2569,2569000410,เด็กหญิง,กัญญารัตน์,ร่าเริง,2,ป.2/1,18,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1410
2569,2569000411,เด็กชาย,นราวิชญ์,ร่าเริง,3,ป.3/1,18,primary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1411
2569,2569000412,เด็กหญิง,พิชญาภา,ร่าเริง,4,ป.4/1,18,primary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1412
2569,2569000413,เด็กชาย,ศุภโชค,ร่าเริง,5,ป.5/1,18,primary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1413
2569,2569000414,เด็กหญิง,ธัญชนก,ร่าเริง,6,ป.6/1,18,primary,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1414
2569,2569000415,เด็กชาย,ภูวนาท,ร่าเริง,7,ม.1/1,18,secondary,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1415
2569,2569000416,เด็กหญิง,แพรวา,ร่าเริง,8,ม.2/1,18,secondary,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1416
2569,2569000417,เด็กชาย,อนาวิน,ร่าเริง,9,ม.3/1,18,secondary,active,นายผู้ปกครอง ร่าเริง,บิดา,082-222-1417
2569,2569000418,เด็กหญิง,พิมพ์ชนก,ร่าเริง,10,ม.4/1,18,highschool,active,นางผู้ปกครอง ร่าเริง,มารดา,082-222-1418
2569,2569000419,เด็กชาย,ชยุต,ร่าเริง,11,ม.5/1,18,highschool,active,นายผู้ปกครอง ร่าเริง,ผู้ปกครอง,082-222-1419
2569,2569000420,เด็กหญิง,ศศิธร,ร่าเริง,12,ม.6/1,18,highschool,active,นางผู้ปกครอง ร่าเริง,ญาติ,082-222-1420
2569,2569000421,เด็กชาย,ธนภัทร,มั่นคง,1,ป.1/2,18,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1421
2569,2569000422,เด็กหญิง,มินตรา,มั่นคง,2,ป.2/2,18,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1422
2569,2569000423,เด็กชาย,ปุณณวิช,มั่นคง,3,ป.3/2,18,primary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1423
2569,2569000424,เด็กหญิง,ณิชา,มั่นคง,4,ป.4/2,18,primary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1424
2569,2569000425,เด็กชาย,กิตติพงศ์,มั่นคง,5,ป.5/2,18,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1425
2569,2569000426,เด็กหญิง,อริสา,มั่นคง,6,ป.6/2,18,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1426
2569,2569000427,เด็กชาย,พชรพล,มั่นคง,7,ม.1/2,18,secondary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1427
2569,2569000428,เด็กหญิง,ชนัญชิดา,มั่นคง,8,ม.2/2,18,secondary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1428
2569,2569000429,เด็กชาย,วรเมธ,มั่นคง,9,ม.3/2,18,secondary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1429
2569,2569000430,เด็กหญิง,กัญญารัตน์,มั่นคง,10,ม.4/2,18,highschool,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1430
2569,2569000431,เด็กชาย,นราวิชญ์,มั่นคง,11,ม.5/2,18,highschool,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1431
2569,2569000432,เด็กหญิง,พิชญาภา,มั่นคง,12,ม.6/2,18,highschool,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1432
2569,2569000433,เด็กชาย,ศุภโชค,มั่นคง,1,ป.1/1,19,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1433
2569,2569000434,เด็กหญิง,ธัญชนก,มั่นคง,2,ป.2/1,19,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1434
2569,2569000435,เด็กชาย,ภูวนาท,มั่นคง,3,ป.3/1,19,primary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1435
2569,2569000436,เด็กหญิง,แพรวา,มั่นคง,4,ป.4/1,19,primary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1436
2569,2569000437,เด็กชาย,อนาวิน,มั่นคง,5,ป.5/1,19,primary,active,นายผู้ปกครอง มั่นคง,บิดา,082-222-1437
2569,2569000438,เด็กหญิง,พิมพ์ชนก,มั่นคง,6,ป.6/1,19,primary,active,นางผู้ปกครอง มั่นคง,มารดา,082-222-1438
2569,2569000439,เด็กชาย,ชยุต,มั่นคง,7,ม.1/1,19,secondary,active,นายผู้ปกครอง มั่นคง,ผู้ปกครอง,082-222-1439
2569,2569000440,เด็กหญิง,ศศิธร,มั่นคง,8,ม.2/1,19,secondary,active,นางผู้ปกครอง มั่นคง,ญาติ,082-222-1440
2569,2569000441,เด็กชาย,ธนภัทร,สดใส,9,ม.3/1,19,secondary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1441
2569,2569000442,เด็กหญิง,มินตรา,สดใส,10,ม.4/1,19,highschool,active,นางผู้ปกครอง สดใส,มารดา,082-222-1442
2569,2569000443,เด็กชาย,ปุณณวิช,สดใส,11,ม.5/1,19,highschool,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1443
2569,2569000444,เด็กหญิง,ณิชา,สดใส,12,ม.6/1,19,highschool,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1444
2569,2569000445,เด็กชาย,กิตติพงศ์,สดใส,1,ป.1/2,19,primary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1445
2569,2569000446,เด็กหญิง,อริสา,สดใส,2,ป.2/2,19,primary,active,นางผู้ปกครอง สดใส,มารดา,082-222-1446
2569,2569000447,เด็กชาย,พชรพล,สดใส,3,ป.3/2,19,primary,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1447
2569,2569000448,เด็กหญิง,ชนัญชิดา,สดใส,4,ป.4/2,19,primary,active,นางผู้ปกครอง สดใส,ญาติ,082-222-1448
2569,2569000449,เด็กชาย,วรเมธ,สดใส,5,ป.5/2,19,primary,active,นายผู้ปกครอง สดใส,บิดา,082-222-1449
2569,2569000450,เด็กหญิง,กัญญารัตน์,สดใส,6,ป.6/2,19,primary,active,นางผู้ปกครอง สดใส,มารดา,082-222-1450
2569,2569000451,เด็กชาย,นราวิชญ์,สดใส,7,ม.1/2,19,secondary,active,นายผู้ปกครอง สดใส,ผู้ปกครอง,082-222-1451
